"","room","service","time","car","desk","staff","place","bed","manager","food","breakfast","clean","airport","door","floor","bathroom","shower","coffee","pool","towel"
"1",0.40677025527192,0.314927857935627,0.341426193118757,0.370005549389567,0.202413984461709,0.166759156492786,0.267203107658158,0.158018867924528,0.155105438401776,0.0975305216426193,0.0847669256381798,0.15677025527192,0.0833795782463929,0.111820199778024,0.0950332963374029,0.0907325194228635,0.0740843507214206,0.0402330743618202,0.035377358490566,0.0477247502774695
"2",0.564207221350079,0.261224489795918,0.341287284144427,0.294191522762951,0.222919937205651,0.269701726844584,0.281946624803768,0.23171114599686,0.0722135007849294,0.168916797488226,0.195918367346939,0.273783359497645,0.0970172684458399,0.139717425431711,0.13563579277865,0.149136577708006,0.117425431711146,0.0869701726844584,0.0725274725274725,0.0671899529042386
"3",0.582230623818526,0.237105049959492,0.316770186335404,0.230893869835269,0.166621658115042,0.28949500405077,0.292195517148258,0.237915203888739,0.0305157980016203,0.201998379692142,0.244126384012962,0.337024034566568,0.158790170132325,0.130434782608696,0.123143397245477,0.153389143937348,0.102889549014313,0.0964083175803403,0.0972184715095868,0.0399675938428301
"4",0.535466994922296,0.214032928142791,0.295430066164025,0.203723649792276,0.143252808124327,0.332512694260655,0.284813048161256,0.221110940144638,0.0238498230497,0.193106631789506,0.248961378673642,0.377442683489768,0.143868287428835,0.10970918602862,0.0890906293275889,0.122326511771042,0.0795507001077089,0.0918602861978766,0.10493922141868,0.0324665333128174
"5",0.400343827226819,0.265821424734071,0.297517997206404,0.220801547222521,0.111636402707639,0.320833781025035,0.251531105619426,0.148812721607392,0.0328784785645213,0.142903191146449,0.198990007521221,0.280219189857097,0.0928333512410014,0.0730632856989363,0.0527559901149672,0.0676909852798969,0.0510368539808746,0.0632856989362845,0.0641452670033308,0.0183732674331149
