"word","freq","proportion"
"hot",668,0.0223396428332553
"given",663,0.0221724299377968
"open",661,0.0221055447796134
"trying",656,0.0219383318841549
"towels",651,0.0217711189886964
"done",649,0.021704233830513
"waited",647,0.0216373486723296
"vehicle",647,0.0216373486723296
"instead",645,0.0215704635141462
"looking",642,0.0214701357768711
"return",640,0.0214032506186877
"several",631,0.0211022674068624
"week",629,0.021035382248679
"family",629,0.021035382248679
"wont",626,0.0209350545114039
"guy",624,0.0208681693532205
"management",624,0.0208681693532205
"three",624,0.0208681693532205
"due",622,0.0208012841950371
"feel",620,0.0207343990368537
"best",619,0.020700956457762
"change",618,0.0206675138786703
"number",616,0.0206006287204869
"extra",614,0.0205337435623035
"early",610,0.0203999732459367
"always",609,0.020366530666845
"customers",606,0.0202662029295699
"received",605,0.0202327603504782
"extremely",603,0.0201658751922948
"already",601,0.0200989900341114
"less",599,0.020032104875928
"poor",599,0.020032104875928
"youre",596,0.0199317771386529
"drive",595,0.0198983345595612
"nights",595,0.0198983345595612
"refund",589,0.019697679085011
"anyone",588,0.0196642365059193
"upon",586,0.0195973513477359
"decided",585,0.0195639087686442
"probably",583,0.0194970236104608
"deal",580,0.0193966958731857
"able",577,0.0192963681359106
"cleaned",576,0.0192629255568189
"sheets",575,0.0192294829777272
"smell",575,0.0192294829777272
"either",574,0.0191960403986355
"cold",572,0.0191291552404521
"wrong",571,0.0190957126613604
"walk",571,0.0190957126613604
"offered",570,0.0190622700822687
"needs",569,0.019028827503177
"far",568,0.0189953849240853
"air",566,0.0189284997659019
"almost",565,0.0188950571868102
"close",563,0.0188281720286268
"side",560,0.0187278442913517
"walked",559,0.01869440171226
"lady",558,0.0186609591331683
"run",557,0.0186275165540766
"cars",555,0.0185606313958932
"beds",555,0.0185606313958932
"fine",552,0.0184603036586182
"entire",552,0.0184603036586182
"seemed",550,0.0183934185004348
"big",547,0.0182930907631597
"housekeeping",543,0.0181593204467929
"name",529,0.0176911243395091
"end",528,0.0176576817604174
"husband",528,0.0176576817604174
"year",528,0.0176576817604174
"loud",522,0.0174570262858672
"toilet",522,0.0174570262858672
"reason",521,0.0174235837067755
"marriott",512,0.0171226004949502
"worth",511,0.0170891579158585
"disappointed",511,0.0170891579158585
"weekend",505,0.0168885024413083
"ride",503,0.0168216172831249
"coming",501,0.0167547321249415
"maybe",499,0.0166878469667581
"hard",498,0.0166544043876664
"saying",498,0.0166544043876664
"valet",497,0.0166209618085747
"felt",497,0.0166209618085747
"issues",496,0.016587519229483
"top",495,0.0165540766503913
"offer",494,0.0165206340712996
"kind",493,0.0164871914922079
"keep",492,0.0164537489131162
"whole",491,0.0164203063340245
"ready",490,0.0163868637549328
"hilton",490,0.0163868637549328
"reviews",489,0.0163534211758411
"part",488,0.0163199785967494
"party",485,0.0162196508594743
"absolutely",483,0.0161527657012909
"completely",479,0.0160189953849241
"hear",477,0.0159521102267407
"may",476,0.015918667647649
"counter",476,0.015918667647649
"smelled",475,0.0158852250685573
"awful",470,0.0157180121730988
"ordered",468,0.0156511270149154
"table",467,0.0156176844358237
"park",467,0.0156176844358237
"fact",464,0.0155173566985486
"couple",464,0.0155173566985486
"hair",463,0.0154839141194569
"checking",463,0.0154839141194569
"rate",461,0.0154170289612735
"kids",460,0.0153835863821818
"showed",459,0.0153501438030901
"broken",459,0.0153501438030901
"overall",459,0.0153501438030901
"travel",458,0.0153167012239984
"kept",458,0.0153167012239984
"guest",456,0.015249816065815
"situation",456,0.015249816065815
"cleaning",456,0.015249816065815
"ill",455,0.0152163734867233
"bit",455,0.0152163734867233
"start",454,0.0151829309076316
"woman",454,0.0151829309076316
"smoke",453,0.0151494883285399
"definitely",450,0.0150491605912648
"cost",449,0.0150157180121731
"isnt",449,0.0150157180121731
"ended",447,0.0149488328539897
"key",445,0.0148819476958063
"email",441,0.0147481773794395
"wifi",440,0.0147147348003478
"street",439,0.0146812922212561
"theres",439,0.0146812922212561
"rent",439,0.0146812922212561
"employees",437,0.0146144070630727
"expect",435,0.0145475219048893
"property",435,0.0145475219048893
"everyone",432,0.0144471941676142
"show",432,0.0144471941676142
"disgusting",432,0.0144471941676142
"started",431,0.0144137515885225
"book",431,0.0144137515885225
"dinner",431,0.0144137515885225
"ago",429,0.0143468664303391
"saw",429,0.0143468664303391
"yet",429,0.0143468664303391
"security",425,0.0142130961139723
"member",421,0.0140793257976055
"noise",420,0.0140458832185138
"behind",416,0.013912112902147
"online",415,0.0138786703230553
"city",408,0.0136445722694134
"man",406,0.01357768711123
"today",404,0.0135108019530466
"clearly",404,0.0135108019530466
"brought",402,0.0134439167948632
"walls",401,0.0134104742157715
"town",400,0.0133770316366798
"please",400,0.0133770316366798
"happened",400,0.0133770316366798
"move",400,0.0133770316366798
"understand",399,0.0133435890575881
"building",399,0.0133435890575881
"avoid",398,0.0133101464784964
"downtown",398,0.0133101464784964
"noticed",397,0.0132767038994047
"sign",397,0.0132767038994047
"tub",397,0.0132767038994047
"set",395,0.0132098187412213
"past",394,0.0131763761621296
"paying",394,0.0131763761621296
"job",394,0.0131763761621296
"inside",391,0.0130760484248545
"across",391,0.0130760484248545
"sent",390,0.0130426058457628
"months",390,0.0130426058457628
"worse",389,0.0130091632666711
"yes",389,0.0130091632666711
"light",389,0.0130091632666711
"wall",389,0.0130091632666711
"guess",387,0.0129422781084877
"twice",387,0.0129422781084877
"quite",386,0.012908835529396
"stop",384,0.0128419503712126
"bill",384,0.0128419503712126
"returned",384,0.0128419503712126
"says",381,0.0127416226339375
"quality",379,0.0126747374757541
"immediately",378,0.0126412948966624
"high",377,0.0126078523175707
"busy",376,0.012574409738479
"stains",376,0.012574409738479
"making",375,0.0125409671593873
"elevator",375,0.0125409671593873
"informed",374,0.0125075245802956
"taking",374,0.0125075245802956
"turned",373,0.0124740820012039
"sorry",373,0.0124740820012039
"believe",371,0.0124071968430205
"apparently",370,0.0123737542639288
"rather",369,0.0123403116848371
"weeks",368,0.0123068691057454
"seems",367,0.0122734265266537
"supposed",366,0.012239983947562
"heard",365,0.0122065413684703
"office",365,0.0122065413684703
"turn",364,0.0121730987893786
"taken",364,0.0121730987893786
"bring",363,0.0121396562102869
"helpful",363,0.0121396562102869
"calling",363,0.0121396562102869
"visit",363,0.0121396562102869
"carpet",363,0.0121396562102869
"literally",359,0.0120058858939201
"large",359,0.0120058858939201
"walking",358,0.0119724433148284
"closed",358,0.0119724433148284
"bugs",358,0.0119724433148284
"sitting",358,0.0119724433148284
"somewhere",357,0.0119390007357367
"enterprise",357,0.0119390007357367
"comfortable",356,0.011905558156645
"motel",356,0.011905558156645
"gross",353,0.0118052304193699
"response",352,0.0117717878402782
"window",351,0.0117383452611865
"using",349,0.0116714601030031
"smoking",349,0.0116714601030031
"website",349,0.0116714601030031
"plus",348,0.0116380175239114
"seem",348,0.0116380175239114
"dealership",348,0.0116380175239114
"changed",348,0.0116380175239114
"bob",348,0.0116380175239114
"leaving",347,0.0116045749448197
"worked",347,0.0116045749448197
"view",346,0.011571132365728
"zero",346,0.011571132365728
"cheap",344,0.0115042472075446
"multiple",344,0.0115042472075446
"within",343,0.0114708046284529
"reserved",343,0.0114708046284529
"picked",342,0.0114373620493612
"fee",341,0.0114039194702695
"must",340,0.0113704768911778
"system",339,0.0113370343120861
"waitress",339,0.0113370343120861
"etc",338,0.0113035917329944
"near",338,0.0113035917329944
"might",337,0.0112701491539027
"minute",335,0.0112032639957194
"evening",334,0.0111698214166277
"werent",334,0.0111698214166277
"slow",334,0.0111698214166277
"filthy",333,0.011136378837536
"employee",333,0.011136378837536
"spoke",332,0.0111029362584443
"drivers",329,0.0110026085211692
"driving",329,0.0110026085211692
"speak",329,0.0110026085211692
"running",328,0.0109691659420775
"hertz",328,0.0109691659420775
"paper",327,0.0109357233629858
"clerk",327,0.0109357233629858
"doors",327,0.0109357233629858
"madison",326,0.0109022807838941
"per",323,0.010801953046619
"ticket",323,0.010801953046619
"group",322,0.0107685104675273
"lost",321,0.0107350678884356
"unfortunately",320,0.0107016253093439
"bag",319,0.0106681827302522
"gone",319,0.0106681827302522
"friends",318,0.0106347401511605
"moved",317,0.0106012975720688
"evans",317,0.0106012975720688
"knew",316,0.0105678549929771
"short",316,0.0105678549929771
"saturday",316,0.0105678549929771
"eat",315,0.0105344124138854
"super",315,0.0105344124138854
"taxi",314,0.0105009698347937
"information",313,0.010467527255702
"wife",311,0.0104006420975186
"double",311,0.0104006420975186
"talk",310,0.0103671995184269
"drink",310,0.0103671995184269
"buy",309,0.0103337569393352
"decent",309,0.0103337569393352
"center",308,0.0103003143602435
"fix",307,0.0102668717811518
"looks",307,0.0102668717811518
"corporate",306,0.0102334292020601
"seen",305,0.0101999866229684
"lack",305,0.0101999866229684
"king",305,0.0101999866229684
"elsewhere",304,0.0101665440438767
"hold",304,0.0101665440438767
"stuff",303,0.010133101464785
"asking",303,0.010133101464785
"seat",303,0.010133101464785
"options",302,0.0100996588856933
"talking",300,0.0100327737275099
"min",300,0.0100327737275099
"airline",299,0.00999933114841817
"hope",299,0.00999933114841817
"okay",298,0.00996588856932647
"calls",297,0.00993244599023477
"although",297,0.00993244599023477
"size",296,0.00989900341114307
"option",296,0.00989900341114307
"keys",295,0.00986556083205137
"giving",295,0.00986556083205137
"maintenance",293,0.00979867567386797
"amount",293,0.00979867567386797
"answer",293,0.00979867567386797
"unless",292,0.00976523309477627
"wish",292,0.00976523309477627
"stated",292,0.00976523309477627
"friend",292,0.00976523309477627
"soon",291,0.00973179051568457
"hallway",291,0.00973179051568457
"refused",291,0.00973179051568457
"station",291,0.00973179051568457
"especially",291,0.00973179051568457
"spent",290,0.00969834793659287
"places",289,0.00966490535750117
"disappointing",289,0.00966490535750117
"road",289,0.00966490535750117
"happy",288,0.00963146277840947
"bags",287,0.00959802019931777
"month",286,0.00956457762022607
"explained",286,0.00956457762022607
"head",285,0.00953113504113437
"problems",284,0.00949769246204267
"drinks",283,0.00946424988295097
"house",280,0.00936392214567587
"budget",278,0.00929703698749247
"attitude",278,0.00929703698749247
"expensive",277,0.00926359440840078
"checkin",277,0.00926359440840078
"total",276,0.00923015182930908
"low",276,0.00923015182930908
"seriously",275,0.00919670925021738
"booking",275,0.00919670925021738
"garage",274,0.00916326667112568
"rest",274,0.00916326667112568
"sat",273,0.00912982409203398
"longer",272,0.00909638151294228
"course",272,0.00909638151294228
"unprofessional",271,0.00906293893385058
"reservations",271,0.00906293893385058
"expected",270,0.00902949635475888
"sink",268,0.00896261119657548
"life",268,0.00896261119657548
"choice",267,0.00892916861748378
"eggs",267,0.00892916861748378
"others",267,0.00892916861748378
"real",267,0.00892916861748378
"main",266,0.00889572603839208
"usually",266,0.00889572603839208
"idea",266,0.00889572603839208
"spend",265,0.00886228345930038
"basically",264,0.00882884088020868
"four",264,0.00882884088020868
"fly",264,0.00882884088020868
"luggage",264,0.00882884088020868
"uber",263,0.00879539830111698
"mistake",263,0.00879539830111698
"level",262,0.00876195572202528
"gas",261,0.00872851314293358
"mind",261,0.00872851314293358
"game",261,0.00872851314293358
"simply",260,0.00869507056384188
"server",259,0.00866162798475018
"read",258,0.00862818540565848
"general",258,0.00862818540565848
"requested",258,0.00862818540565848
"contact",258,0.00862818540565848
"despite",257,0.00859474282656678
"internet",257,0.00859474282656678
"empty",257,0.00859474282656678
"sales",257,0.00859474282656678
"additional",256,0.00856130024747508
"holiday",256,0.00856130024747508
"makes",255,0.00852785766838338
"plane",254,0.00849441508929169
"stuck",254,0.00849441508929169
"send",254,0.00849441508929169
"stopped",254,0.00849441508929169
"sit",253,0.00846097251019999
"truck",253,0.00846097251019999
"event",252,0.00842752993110829
"huge",252,0.00842752993110829
"barely",251,0.00839408735201659
"uncomfortable",251,0.00839408735201659
"menu",250,0.00836064477292489
"agent",250,0.00836064477292489
"process",250,0.00836064477292489
"owner",250,0.00836064477292489
"traveling",250,0.00836064477292489
"theyre",249,0.00832720219383319
"miles",249,0.00832720219383319
"charges",249,0.00832720219383319
"nasty",248,0.00829375961474149
"telling",248,0.00829375961474149
"waste",248,0.00829375961474149
"gets",248,0.00829375961474149
"machine",248,0.00829375961474149
"treated",247,0.00826031703564979
"rented",247,0.00826031703564979
"pillows",247,0.00826031703564979
"negative",245,0.00819343187746639
"items",245,0.00819343187746639
"mold",245,0.00819343187746639
"arrive",243,0.00812654671928299
"possible",243,0.00812654671928299
"insurance",242,0.00809310414019129
"clear",241,0.00805966156109959
"mean",241,0.00805966156109959
"services",240,0.00802621898200789
"experienced",240,0.00802621898200789
"points",240,0.00802621898200789
"case",238,0.00795933382382449
"train",238,0.00795933382382449
"provide",237,0.00792589124473279
"black",237,0.00792589124473279
"suite",237,0.00792589124473279
"prior",236,0.00789244866564109
"third",236,0.00789244866564109
"meal",236,0.00789244866564109
"update",235,0.00785900608654939
"hand",235,0.00785900608654939
"save",235,0.00785900608654939
"state",235,0.00785900608654939
"request",234,0.00782556350745769
"arrival",234,0.00782556350745769
"fridge",234,0.00782556350745769
"buffet",234,0.00782556350745769
"note",232,0.0077586783492743
"pulled",232,0.0077586783492743
"matter",232,0.0077586783492743
"except",232,0.0077586783492743
"policy",232,0.0077586783492743
"middle",232,0.0077586783492743
"love",232,0.0077586783492743
"obviously",231,0.0077252357701826
"mention",231,0.0077252357701826
"floors",231,0.0077252357701826
"friday",230,0.0076917931910909
"complaint",229,0.0076583506119992
"thin",229,0.0076583506119992
"previous",228,0.0076249080329075
"police",228,0.0076249080329075
"live",227,0.0075914654538158
"receive",226,0.0075580228747241
"cancelled",226,0.0075580228747241
"anywhere",225,0.0075245802956324
"easy",224,0.0074911377165407
"suites",224,0.0074911377165407
"girl",224,0.0074911377165407
"ridiculous",223,0.007457695137449
"missing",223,0.007457695137449
"stained",223,0.007457695137449
"dollars",223,0.007457695137449
"safe",222,0.0074242525583573
"comes",221,0.0073908099792656
"happen",221,0.0073908099792656
"complete",221,0.0073908099792656
"including",220,0.0073573674001739
"joke",220,0.0073573674001739
"pass",220,0.0073573674001739
"special",219,0.0073239248210822
"included",219,0.0073239248210822
"young",219,0.0073239248210822
"thanks",219,0.0073239248210822
"advance",219,0.0073239248210822
"opened",219,0.0073239248210822
"drove",218,0.0072904822419905
"fault",218,0.0072904822419905
"downstairs",217,0.0072570396628988
"story",216,0.0072235970838071
"pleasant",215,0.0071901545047154
"guys",214,0.0071567119256237
"none",213,0.007123269346532
"along",213,0.007123269346532
"single",212,0.00708982676744031
"site",212,0.00708982676744031
"cancel",212,0.00708982676744031
"restaurants",212,0.00708982676744031
"ice",212,0.00708982676744031
"quickly",211,0.00705638418834861
"sunday",211,0.00705638418834861
"cool",211,0.00705638418834861
"thank",211,0.00705638418834861
"local",210,0.00702294160925691
"face",210,0.00702294160925691
"beautiful",210,0.00702294160925691
"green",210,0.00702294160925691
"hall",210,0.00702294160925691
"tiny",208,0.00695605645107351
"switch",208,0.00695605645107351
"elevators",207,0.00692261387198181
"returning",207,0.00692261387198181
"yelp",206,0.00688917129289011
"appointment",206,0.00688917129289011
"brand",206,0.00688917129289011
"space",205,0.00685572871379841
"chicken",205,0.00685572871379841
"major",204,0.00682228613470671
"seats",204,0.00682228613470671
"cash",204,0.00682228613470671
"scheduled",204,0.00682228613470671
"allowed",204,0.00682228613470671
"hadnt",203,0.00678884355561501
"provided",203,0.00678884355561501
"united",203,0.00678884355561501
"kitchen",203,0.00678884355561501
"standard",203,0.00678884355561501
"trash",202,0.00675540097652331
"warm",202,0.00675540097652331
"mentioned",201,0.00672195839743161
"furniture",200,0.00668851581833991
"hyatt",200,0.00668851581833991
"future",200,0.00668851581833991
"upgrade",200,0.00668851581833991
"type",199,0.00665507323924821
"ahead",199,0.00665507323924821
"bottom",199,0.00665507323924821
"often",199,0.00665507323924821
"five",198,0.00662163066015651
"tip",198,0.00662163066015651
"fixed",198,0.00662163066015651
"tired",198,0.00662163066015651
"reception",198,0.00662163066015651
"oil",198,0.00662163066015651
"cigarette",198,0.00662163066015651
"write",198,0.00662163066015651
"delayed",197,0.00658818808106481
"notice",197,0.00658818808106481
"standing",195,0.00652130292288141
"airlines",195,0.00652130292288141
"mins",194,0.00648786034378971
"bought",194,0.00648786034378971
"drop",194,0.00648786034378971
"lots",194,0.00648786034378971
"word",194,0.00648786034378971
"address",194,0.00648786034378971
"unit",194,0.00648786034378971
"nearly",194,0.00648786034378971
"woke",193,0.00645441776469801
"hallways",193,0.00645441776469801
"prices",192,0.00642097518560631
"sleeping",192,0.00642097518560631
"recently",192,0.00642097518560631
"wyndham",192,0.00642097518560631
"tables",191,0.00638753260651461
"missed",191,0.00638753260651461
"attendant",191,0.00638753260651461
"yellow",190,0.00635409002742292
"apology",190,0.00635409002742292
"poorly",190,0.00635409002742292
"thinking",189,0.00632064744833122
"complain",189,0.00632064744833122
"red",189,0.00632064744833122
"outdated",188,0.00628720486923952
"music",188,0.00628720486923952
"daughter",188,0.00628720486923952
"add",187,0.00625376229014782
"seated",187,0.00625376229014782
"following",187,0.00625376229014782
"complained",187,0.00625376229014782
"account",187,0.00625376229014782
"anyway",187,0.00625376229014782
"chicago",187,0.00625376229014782
"ran",186,0.00622031971105612
"positive",186,0.00622031971105612
"contacted",186,0.00622031971105612
"smells",186,0.00622031971105612
"receipt",186,0.00622031971105612
"mattress",186,0.00622031971105612
"arent",186,0.00622031971105612
"throughout",186,0.00622031971105612
"everywhere",185,0.00618687713196442
"ceiling",185,0.00618687713196442
"heat",185,0.00618687713196442
"fan",184,0.00615343455287272
"sort",184,0.00615343455287272
"spot",184,0.00615343455287272
"served",183,0.00611999197378102
"conference",181,0.00605310681559762
"windows",181,0.00605310681559762
"vacation",181,0.00605310681559762
"unacceptable",180,0.00601966423650592
"checkout",180,0.00601966423650592
"dog",180,0.00601966423650592
"complimentary",180,0.00601966423650592
"based",180,0.00601966423650592
"goes",180,0.00601966423650592
"damage",180,0.00601966423650592
"son",179,0.00598622165741422
"construction",178,0.00595277907832252
"attention",178,0.00595277907832252
"flights",177,0.00591933649923082
"properly",177,0.00591933649923082
"hung",177,0.00591933649923082
"beyond",177,0.00591933649923082
"basic",177,0.00591933649923082
"tire",177,0.00591933649923082
"tickets",177,0.00591933649923082
"dollar",176,0.00588589392013912
"stand",176,0.00588589392013912
"nobody",176,0.00588589392013912
"chain",176,0.00588589392013912
"together",176,0.00588589392013912
"answered",175,0.00585245134104742
"cut",175,0.00585245134104742
"fast",174,0.00581900876195572
"confirmation",174,0.00581900876195572
"plenty",174,0.00581900876195572
"hit",174,0.00581900876195572
"enjoy",174,0.00581900876195572
"quick",173,0.00578556618286402
"needless",173,0.00578556618286402
"upset",173,0.00578556618286402
"midnight",173,0.00578556618286402
"moving",173,0.00578556618286402
"sad",172,0.00575212360377232
"pictures",172,0.00575212360377232
"tour",172,0.00575212360377232
"non",171,0.00571868102468062
"located",171,0.00571868102468062
"shop",171,0.00571868102468062
"plan",171,0.00571868102468062
"amenities",171,0.00571868102468062
"filled",171,0.00571868102468062
"hanging",170,0.00568523844558892
"simple",170,0.00568523844558892
"rating",170,0.00568523844558892
"means",170,0.00568523844558892
"purchase",170,0.00568523844558892
"totally",169,0.00565179586649722
"honestly",169,0.00565179586649722
"earlier",169,0.00565179586649722
"covered",168,0.00561835328740553
"allow",168,0.00561835328740553
"quiet",168,0.00561835328740553
"glass",167,0.00558491070831383
"chance",167,0.00558491070831383
"experiences",167,0.00558491070831383
"talked",167,0.00558491070831383
"gate",167,0.00558491070831383
"takes",167,0.00558491070831383
"gym",167,0.00558491070831383
"weird",166,0.00555146812922213
"van",166,0.00555146812922213
"agreed",166,0.00555146812922213
"fresh",166,0.00555146812922213
"higher",166,0.00555146812922213
"directly",166,0.00555146812922213
"microwave",166,0.00555146812922213
"surprised",165,0.00551802555013043
"average",165,0.00551802555013043
"appeared",164,0.00548458297103873
"dry",164,0.00548458297103873
"country",164,0.00548458297103873
"convenient",164,0.00548458297103873
"nearby",164,0.00548458297103873
"works",163,0.00545114039194703
"choose",163,0.00545114039194703
"children",163,0.00545114039194703
"dark",162,0.00541769781285533
"realized",162,0.00541769781285533
"mess",162,0.00541769781285533
"lights",162,0.00541769781285533
"youll",162,0.00541769781285533
"incredibly",161,0.00538425523376363
"board",161,0.00538425523376363
"bother",161,0.00538425523376363
"question",161,0.00538425523376363
"correct",160,0.00535081265467193
"fire",160,0.00535081265467193
"certainly",160,0.00535081265467193
"assured",160,0.00535081265467193
"passengers",159,0.00531737007558023
"computer",159,0.00531737007558023
"whatever",159,0.00531737007558023
"pickup",159,0.00531737007558023
"lounge",159,0.00531737007558023
"treat",159,0.00531737007558023
"chair",158,0.00528392749648853
"department",158,0.00528392749648853
"schedule",158,0.00528392749648853
"figure",158,0.00528392749648853
"gotten",158,0.00528392749648853
"ones",158,0.00528392749648853
"members",157,0.00525048491739683
"fees",157,0.00525048491739683
"entrance",157,0.00525048491739683
"beer",156,0.00521704233830513
"lunch",156,0.00521704233830513
"yelling",156,0.00521704233830513
"perhaps",156,0.00521704233830513
"white",155,0.00518359975921343
"shut",155,0.00518359975921343
"world",155,0.00518359975921343
"facility",154,0.00515015718012173
"explain",154,0.00515015718012173
"claim",153,0.00511671460103003
"dated",153,0.00511671460103003
"buses",153,0.00511671460103003
"bug",153,0.00511671460103003
"overpriced",152,0.00508327202193833
"paint",152,0.00508327202193833
"forward",152,0.00508327202193833
"nicer",152,0.00508327202193833
"purchased",151,0.00504982944284663
